"fips","ur.code","division","tot.pop","latino","white","black","amind","api","d.black","d.api","d.white","d.latino","d.mid","d.amind","d.na","d.total"
45045,"3: medium metro","South Atlantic",474903,40776,330124,86811,994,10388,7,0,13,0,0,0,2,22
45047,"5: micropolitan","South Atlantic",69771,3995,42193,21719,26,627,0,0,6,0,0,0,0,6
45049,"6: noncore","South Atlantic",20473,790,8446,11023,40,47,0,0,0,0,0,0,0,0
45051,"3: medium metro","South Atlantic",290730,17639,223819,39867,1222,3533,0,0,7,0,0,0,1,8
45053,"4: small metro","South Atlantic",26549,3713,10710,11672,0,166,0,0,0,1,0,0,1,2
45055,"3: medium metro","South Atlantic",62722,2542,43207,15602,107,308,0,0,1,0,0,0,0,1
45057,"2: large fringe metro","South Atlantic",81263,3973,56912,18525,312,666,0,0,2,0,0,0,0,2
45059,"3: medium metro","South Atlantic",66389,2866,45381,16846,86,191,0,0,0,0,0,0,0,0
45061,"6: noncore","South Atlantic",18461,393,6028,11966,24,8,0,0,0,0,0,0,0,0
45063,"3: medium metro","South Atlantic",273843,15579,208072,39750,801,4441,3,0,6,0,0,0,0,9
45065,"6: noncore","South Atlantic",9895,115,4809,4768,15,14,0,0,0,0,0,0,0,0
45067,"6: noncore","South Atlantic",32167,866,12676,17997,148,213,0,0,0,0,0,0,0,0
45069,"5: micropolitan","South Atlantic",27993,872,11137,14216,1092,96,0,0,0,0,0,0,0,0
45071,"5: micropolitan","South Atlantic",37690,2747,22675,11309,62,263,1,0,0,0,0,0,1,2
45073,"5: micropolitan","South Atlantic",74949,3616,63932,5620,157,484,0,0,2,0,0,0,0,2
45075,"5: micropolitan","South Atlantic",90575,1846,30444,56060,303,941,2,0,1,0,0,0,0,3
45077,"3: medium metro","South Atlantic",120124,3995,103895,8015,450,2092,0,0,0,0,0,0,0,0
45079,"3: medium metro","South Atlantic",397899,19766,176322,182462,575,11041,5,1,2,0,0,0,2,10
45081,"3: medium metro","South Atlantic",20000,2965,11646,5246,51,0,0,0,0,0,0,0,0,0
45083,"3: medium metro","South Atlantic",291240,18252,201442,60590,645,6581,3,0,4,0,0,0,2,9
45085,"4: small metro","South Atlantic",107777,4010,50128,49926,214,1395,1,0,0,0,0,0,0,1
45087,"3: medium metro","South Atlantic",28125,329,18436,8805,40,0,0,0,0,0,0,0,0,0
45089,"6: noncore","South Atlantic",33238,738,10427,21959,33,51,2,0,0,0,0,0,0,2
45091,"2: large fringe metro","South Atlantic",240076,11625,172474,45446,1546,4159,0,0,2,0,0,0,1,3
46003,"6: noncore","West North Central",2729,166,2457,11,90,6,0,0,0,0,0,0,0,0
46005,"5: micropolitan","West North Central",18168,1622,14745,46,218,1414,0,0,0,0,0,0,0,0
46007,"6: noncore","West North Central",3438,140,1042,33,1786,0,0,0,0,0,0,0,0,0
46009,"6: noncore","West North Central",7013,280,6174,70,344,32,0,0,0,0,0,0,0,0
46011,"5: micropolitan","West North Central",33046,775,30143,428,242,961,0,0,0,0,0,0,0,0
46013,"5: micropolitan","West North Central",38060,857,34218,573,1281,716,0,0,0,0,0,0,0,0
46015,"6: noncore","West North Central",5330,22,4574,0,541,0,0,0,0,0,0,0,0,0
46017,"6: noncore","West North Central",2038,21,377,4,1548,34,0,0,0,0,0,1,0,1
46019,"6: noncore","West North Central",10292,358,9444,7,149,10,0,0,0,0,0,0,0,0
46021,"6: noncore","West North Central",1548,3,1469,0,54,12,0,0,0,0,0,0,0,0
46023,"6: noncore","West North Central",9239,232,5845,4,2974,28,0,0,0,0,0,0,0,0
46025,"6: noncore","West North Central",3625,92,3400,35,67,29,0,0,0,0,0,0,0,0
46027,"5: micropolitan","West North Central",14011,356,12445,208,400,290,0,0,0,0,0,0,0,0
46029,"5: micropolitan","West North Central",27750,517,25946,122,747,65,0,0,0,0,0,0,0,0
46031,"6: noncore","West North Central",4149,24,1284,12,2777,12,0,0,0,0,0,0,0,0
46033,"4: small metro","West North Central",8394,244,7646,23,345,29,0,0,0,0,0,0,0,0
46035,"5: micropolitan","West North Central",19787,435,18286,95,649,29,0,0,1,0,0,1,0,2
46037,"6: noncore","West North Central",5618,109,4889,0,547,26,0,0,0,0,0,0,0,0
46039,"6: noncore","West North Central",4341,131,4167,30,1,0,0,0,0,0,0,0,0,0
46041,"6: noncore","West North Central",5579,51,1212,2,4265,0,0,0,0,0,0,3,0,3
46043,"6: noncore","West North Central",2973,26,2828,0,84,1,0,0,0,0,0,0,0,0
46045,"5: micropolitan","West North Central",4018,51,3885,5,54,16,0,0,0,0,0,0,0,0
46047,"6: noncore","West North Central",6906,229,5924,78,476,55,0,0,0,0,0,0,0,0
46049,"6: noncore","West North Central",2359,95,2219,0,64,3,0,0,0,0,0,0,0,0
46051,"6: noncore","West North Central",7227,202,6852,26,120,2,0,0,0,0,0,0,0,0
46053,"6: noncore","West North Central",4226,34,3735,5,306,48,0,0,0,0,0,0,0,0
46055,"6: noncore","West North Central",2083,0,1853,8,161,0,0,0,0,0,0,0,0,0
46057,"6: noncore","West North Central",5982,187,5698,7,25,16,0,0,0,0,0,0,0,0
46059,"6: noncore","West North Central",3375,47,3288,0,5,10,0,0,0,0,0,0,0,0
46061,"5: micropolitan","West North Central",3386,33,3141,118,64,18,0,0,0,0,0,0,0,0
46063,"6: noncore","West North Central",1328,15,1256,9,26,9,0,0,0,0,0,0,0,0
46065,"5: micropolitan","West North Central",17466,468,14386,132,1880,92,0,0,0,0,0,0,0,0
46067,"6: noncore","West North Central",7226,136,6897,14,158,4,0,0,0,0,0,0,0,0
46069,"6: noncore","West North Central",1413,10,1238,0,112,0,0,0,0,0,0,0,0,0
46071,"6: noncore","West North Central",3237,75,1458,5,1601,16,0,0,0,0,0,0,0,0
46073,"6: noncore","West North Central",2031,51,1953,0,6,0,0,0,0,0,0,0,0,0
46075,"6: noncore","West North Central",781,2,736,16,27,0,0,0,0,0,0,0,0,0
46077,"6: noncore","West North Central",5107,108,4871,31,6,33,0,0,0,0,0,0,0,0
46079,"6: noncore","West North Central",12086,263,11375,75,32,130,0,0,0,0,0,0,0,0
46081,"5: micropolitan","West North Central",24645,764,22507,127,856,203,0,0,1,0,0,0,0,1
46083,"4: small metro","West North Central",49874,846,46879,516,282,473,0,0,0,0,0,0,0,0
46085,"6: noncore","West North Central",3837,13,2214,0,1450,38,0,0,0,0,0,0,0,0
46087,"4: small metro","West North Central",5613,155,5357,21,74,0,0,0,0,0,0,0,0,0
46089,"6: noncore","West North Central",2263,47,2070,5,129,8,0,0,0,0,0,0,0,0
46091,"6: noncore","West North Central",4701,227,3919,29,432,2,0,0,0,0,0,0,0,0
46093,"4: small metro","West North Central",26381,1046,23306,486,562,284,0,0,0,0,0,0,0,0
46095,"6: noncore","West North Central",2086,94,821,0,1194,0,0,0,0,0,0,0,0,0
46097,"6: noncore","West North Central",2306,45,2183,22,3,0,0,0,0,0,0,0,0,0
46099,"4: small metro","West North Central",178942,8300,151253,7513,4674,3237,0,0,2,0,0,0,0,2
46101,"6: noncore","West North Central",6439,190,5092,49,834,109,0,0,0,0,0,0,0,0
46103,"4: small metro","West North Central",106085,4934,85568,1361,9002,1201,0,0,2,0,0,3,3,8
46105,"6: noncore","West North Central",2981,48,2850,3,66,0,0,0,0,0,0,0,0,0
46107,"6: noncore","West North Central",2307,20,2139,0,77,34,0,0,0,0,0,0,0,0
46109,"6: noncore","West North Central",10318,240,6082,43,3690,10,0,0,0,0,0,0,0,0
46111,"6: noncore","West North Central",2339,44,2274,0,9,4,0,0,0,0,0,0,0,0
46115,"6: noncore","West North Central",6570,130,6247,28,83,36,0,0,0,0,0,0,0,0
46117,"5: micropolitan","West North Central",2962,43,2640,0,273,0,0,0,0,0,0,0,0,0
46119,"5: micropolitan","West North Central",1469,9,1434,0,9,0,0,0,0,0,0,0,0,0
46121,"6: noncore","West North Central",9942,365,996,33,7480,56,0,0,0,0,0,1,0,1
46123,"6: noncore","West North Central",5504,33,4516,5,882,25,0,0,0,0,0,0,0,0
46125,"4: small metro","West North Central",8302,162,7953,46,50,3,0,0,0,0,0,0,0,0
46127,"4: small metro","West North Central",14842,445,13802,47,104,238,0,0,0,0,0,0,0,0
46129,"6: noncore","West North Central",5495,257,4468,11,485,181,0,0,0,0,0,0,0,0
46135,"5: micropolitan","West North Central",22636,738,20428,476,498,175,0,0,0,0,0,0,0,0
46137,"6: noncore","West North Central",2833,104,672,12,2065,21,0,0,0,0,0,0,0,0
47001,"3: medium metro","East South Central",75430,1884,67885,2840,217,1001,0,0,0,0,0,0,0,0
47003,"5: micropolitan","East South Central",45986,5318,35916,3244,379,333,0,0,2,0,0,0,0,2
47005,"6: noncore","East South Central",16261,339,15175,563,31,85,0,0,2,0,0,0,0,2
47007,"6: noncore","East South Central",13686,305,12372,573,34,24,0,0,0,0,0,0,0,0
47009,"3: medium metro","East South Central",125188,3717,114671,3633,468,949,0,0,3,0,0,0,0,3
47011,"4: small metro","East South Central",102062,5482,88921,4726,123,1056,0,0,4,0,0,0,0,4
47013,"3: medium metro","East South Central",40176,506,38847,205,130,114,0,0,0,0,0,0,0,0
47015,"2: large fringe metro","East South Central",13787,251,13055,222,42,63,0,0,0,0,0,0,0,0
47017,"6: noncore","East South Central",28353,652,24144,2943,118,68,0,0,1,0,0,0,0,1
47019,"4: small metro","East South Central",56941,935,54280,731,175,193,0,0,2,0,0,0,0,2
47021,"2: large fringe metro","East South Central",39422,1029,36956,637,47,259,0,0,0,0,0,0,0,0
47023,"4: small metro","East South Central",17324,417,14888,1826,47,57,1,0,0,0,0,0,0,1
47025,"6: noncore","East South Central",31748,318,30341,334,62,177,0,0,0,0,0,0,0,0
47027,"6: noncore","East South Central",7780,142,7408,128,58,27,0,0,0,0,0,0,0,0
47029,"5: micropolitan","East South Central",35321,723,33088,547,150,8,0,0,0,0,0,0,0,0
47031,"5: micropolitan","East South Central",53448,2103,47782,1028,202,526,0,0,0,0,0,0,0,0
47033,"4: small metro","East South Central",14600,1387,11057,1919,27,17,1,0,0,0,0,0,1,2
47035,"5: micropolitan","East South Central",57455,1556,54547,341,289,239,0,0,1,0,0,0,0,1
47037,"1: large central metro","East South Central",658506,65133,374311,181689,1950,21488,5,0,3,2,0,0,3,13
47039,"6: noncore","East South Central",11686,348,10742,325,2,36,0,0,1,0,0,0,0,1
47041,"6: noncore","East South Central",19038,1370,17083,276,49,151,0,0,0,0,0,0,0,0
47043,"2: large fringe metro","East South Central",50472,1592,45453,1984,120,248,0,0,1,0,0,0,0,1
47045,"5: micropolitan","East South Central",38054,1149,30552,5078,86,227,0,0,1,0,0,0,0,1
47047,"2: large fringe metro","East South Central",38814,961,26453,10732,19,262,0,0,0,0,0,0,0,0
47049,"6: noncore","East South Central",17931,225,17401,29,36,55,0,0,0,0,0,0,0,0
47051,"5: micropolitan","East South Central",41138,1147,36709,1298,193,340,0,0,3,0,0,0,0,3
47053,"6: noncore","East South Central",49572,1191,38409,9188,112,173,1,0,2,0,0,0,1,4
47055,"6: noncore","East South Central",28949,562,24557,2905,9,216,0,0,0,0,0,0,0,0
47057,"3: medium metro","East South Central",22736,597,21680,189,13,53,0,0,1,0,0,0,0,1
47059,"5: micropolitan","East South Central",68576,1846,64067,1513,92,361,0,0,1,0,0,0,0,1
47061,"6: noncore","East South Central",13524,64,11055,32,58,37,0,0,1,0,0,0,0,1
47063,"4: small metro","East South Central",62999,6948,51892,2553,62,459,0,0,1,0,0,0,0,1
47065,"3: medium metro","East South Central",348121,17138,249305,69042,623,7048,1,0,4,0,1,0,1,7
47067,"6: noncore","East South Central",6642,4,6466,30,41,4,0,0,0,0,0,0,0,0
47069,"6: noncore","East South Central",26253,406,14455,10989,128,116,0,0,0,0,0,0,0,0
47071,"6: noncore","East South Central",25900,510,23887,816,100,104,0,0,1,0,0,0,0,1
47073,"3: medium metro","East South Central",56595,750,54017,791,140,221,0,0,1,0,0,0,0,1
47075,"6: noncore","East South Central",18248,759,8242,9004,17,0,0,0,0,0,0,0,0,0
47077,"6: noncore","East South Central",28013,620,24583,2126,8,14,1,0,0,0,0,0,0,1
47079,"5: micropolitan","East South Central",32269,691,28258,2783,89,68,0,0,1,0,0,0,0,1
47081,"2: large fringe metro","East South Central",24283,501,22041,1172,7,8,0,0,0,0,0,0,0,0
47083,"6: noncore","East South Central",8290,172,7674,223,39,15,0,0,0,0,0,0,0,0
47085,"6: noncore","East South Central",18240,372,17044,589,75,39,0,0,0,0,0,0,0,0
47087,"5: micropolitan","East South Central",11496,204,11041,82,0,3,0,0,0,0,0,0,0,0
47089,"4: small metro","East South Central",52490,1802,48509,1344,107,119,0,0,2,0,0,0,0,2
47091,"6: noncore","East South Central",18017,307,16664,711,75,23,0,0,0,0,0,0,0,0
47093,"3: medium metro","East South Central",444348,16857,369088,40300,1136,9182,3,0,9,0,0,0,0,12
47095,"6: noncore","East South Central",7687,292,5201,2061,28,25,0,0,0,0,0,0,0,0
47097,"6: noncore","East South Central",27427,621,16680,9625,154,131,0,0,0,0,0,0,0,0
47099,"5: micropolitan","East South Central",42226,784,39777,803,91,203,0,0,0,0,0,0,0,0
47101,"6: noncore","East South Central",11944,250,11165,191,0,232,0,0,1,0,0,0,0,1
47103,"6: noncore","East South Central",33550,1017,29364,1745,87,27,0,0,1,0,0,0,0,1
47105,"3: medium metro","East South Central",50229,3861,44666,634,120,416,0,1,1,0,0,0,1,3
47107,"5: micropolitan","East South Central",52506,1729,47246,2126,131,240,0,0,1,0,0,0,0,1
47109,"6: noncore","East South Central",26103,481,23552,1624,15,10,0,0,0,0,0,0,0,0
47111,"2: large fringe metro","East South Central",22761,1103,21054,66,36,228,0,0,0,0,0,0,0,0
47113,"4: small metro","East South Central",98184,3469,55970,36382,124,1187,1,0,1,0,0,0,2,4
47115,"3: medium metro","East South Central",28306,437,26129,430,82,106,0,0,2,0,0,0,0,2
47117,"5: micropolitan","East South Central",31159,1520,26795,2242,38,170,0,0,1,0,0,0,0,1
47119,"2: large fringe metro","East South Central",84089,4353,67178,9858,305,631,1,0,3,0,0,0,1,5
47121,"6: noncore","East South Central",11716,163,11113,187,7,0,0,0,0,0,0,0,0,0
47123,"6: noncore","East South Central",45293,1744,41442,983,369,167,0,0,1,0,0,0,0,1
47125,"3: medium metro","East South Central",185980,17214,121791,35756,1075,4745,0,0,0,0,0,0,0,0
47127,"5: micropolitan","East South Central",6351,24,5969,245,72,0,0,0,0,0,0,0,0,0
47129,"3: medium metro","East South Central",21794,246,20354,940,13,12,0,0,0,0,0,0,0,0
47131,"5: micropolitan","East South Central",31129,1123,26141,3284,73,94,0,0,0,0,0,0,0,0
47133,"5: micropolitan","East South Central",22100,276,21311,179,56,75,0,0,0,0,0,0,0,0
47135,"6: noncore","East South Central",7864,166,7323,220,34,11,1,0,0,0,0,0,0,1
47137,"6: noncore","East South Central",5097,18,4961,38,0,0,0,0,0,0,0,0,0,0
47139,"4: small metro","East South Central",16687,283,15941,48,65,23,0,0,0,0,0,0,0,0
47141,"5: micropolitan","East South Central",73810,4199,65883,1779,114,845,0,0,0,0,0,0,0,0
47143,"5: micropolitan","East South Central",32394,1422,29566,806,82,26,0,0,1,0,0,0,0,1
47145,"3: medium metro","East South Central",53162,847,49564,1404,212,241,0,0,2,0,0,0,0,2
47147,"2: large fringe metro","East South Central",67426,4134,56759,5078,256,320,0,0,0,0,0,0,0,0
47149,"2: large fringe metro","East South Central",282558,20089,209062,38102,876,8568,1,0,0,0,0,0,0,1
47151,"6: noncore","East South Central",22043,161,21520,49,53,25,0,0,0,0,0,0,0,0
47153,"3: medium metro","East South Central",14592,498,12620,31,130,0,0,0,1,0,0,0,0,1
47155,"5: micropolitan","East South Central",93617,5041,85222,618,257,1126,0,0,4,0,0,0,0,4
47157,"1: large central metro","East South Central",937750,55338,351310,494368,1846,23753,15,0,9,1,0,0,4,29
47159,"2: large fringe metro","East South Central",19136,479,17883,432,108,29,0,0,1,0,0,0,0,1
47161,"6: noncore","East South Central",13286,317,12230,207,162,155,0,0,0,0,0,0,0,0
47163,"3: medium metro","East South Central",156752,2600,147096,3031,363,969,0,0,4,0,0,0,0,4
47165,"2: large fringe metro","East South Central",169623,7137,145753,11737,664,2273,1,0,1,0,0,0,0,2
47167,"2: large fringe metro","East South Central",61674,1536,46986,11197,325,861,0,0,2,0,0,0,0,2
47169,"2: large fringe metro","East South Central",7884,28,6744,943,0,97,0,0,0,0,0,0,0,0
47171,"4: small metro","East South Central",18069,768,16989,145,11,51,0,0,0,0,0,0,0,0
47173,"3: medium metro","East South Central",19096,272,18458,107,6,11,0,0,0,0,0,0,0,0
47175,"6: noncore","East South Central",5596,64,5367,31,0,42,0,0,0,0,0,0,0,0
47177,"5: micropolitan","East South Central",40015,3361,34599,525,88,208,0,0,0,0,0,0,0,0
47179,"4: small metro","East South Central",125317,3968,112210,4944,418,1720,0,0,2,0,0,0,0,2
47181,"6: noncore","East South Central",16897,306,15319,1043,69,42,0,0,0,0,0,0,0,0
47183,"5: micropolitan","East South Central",34415,769,29970,3133,52,50,0,0,0,0,0,0,0,0
47185,"6: noncore","East South Central",26252,535,24675,454,0,6,0,0,2,0,0,0,0,2
47187,"2: large fringe metro","East South Central",199456,9320,171187,8726,256,7127,0,0,0,0,0,0,0,0
47189,"2: large fringe metro","East South Central",122445,4437,105803,8280,494,1806,0,0,0,0,0,0,0,0
48001,"5: micropolitan","West South Central",57915,9749,34836,12265,255,364,0,0,1,0,0,0,0,1
48003,"5: micropolitan","West South Central",16775,8925,7223,329,103,63,0,0,0,0,0,0,0,0
48005,"5: micropolitan","West South Central",87748,18353,54335,13246,404,848,1,0,3,0,0,0,0,4
48007,"3: medium metro","West South Central",24292,6343,16581,409,183,404,0,0,2,0,0,0,0,2
48009,"4: small metro","West South Central",8779,708,7797,91,131,41,0,0,0,0,0,0,0,0
48011,"3: medium metro","West South Central",1943,230,1641,23,31,3,0,0,1,0,0,0,0,1
48013,"2: large fringe metro","West South Central",47050,29541,16460,369,163,147,0,1,2,1,0,0,0,4
48015,"2: large fringe metro","West South Central",28886,7327,18457,2553,7,0,1,0,1,0,0,0,0,2
48017,"6: noncore","West South Central",7126,4280,2673,147,9,37,0,0,0,0,0,0,0,0
48019,"2: large fringe metro","West South Central",20796,3644,16536,294,120,45,0,0,2,0,0,0,0,2
48021,"2: large fringe metro","West South Central",76948,26531,42548,6069,627,678,2,0,0,1,0,0,0,3
48023,"6: noncore","West South Central",3628,322,3134,69,21,0,0,0,0,0,0,0,0,0
48025,"5: micropolitan","West South Central",32659,18726,10822,2848,189,76,0,0,0,1,0,0,0,1
48027,"3: medium metro","West South Central",326041,75761,159050,70205,2814,11872,2,0,3,1,0,0,4,10
48029,"1: large central metro","West South Central",1825502,1079710,535001,136532,12001,49291,19,1,16,35,0,0,3,74
48031,"6: noncore","West South Central",10723,2034,8355,65,141,52,0,0,0,0,0,0,0,0
48033,"6: noncore","West South Central",705,62,620,0,21,0,0,0,0,0,0,0,0,0
48035,"6: noncore","West South Central",17971,3029,14265,269,81,80,0,0,1,0,0,0,0,1
48037,"4: small metro","West South Central",93155,6616,60723,22609,824,983,2,0,1,0,0,0,1,4
48039,"2: large fringe metro","West South Central",331741,96011,167960,43117,1058,19742,2,0,6,2,0,0,0,10
48041,"4: small metro","West South Central",205271,50029,118233,22071,652,11848,0,0,0,0,0,0,0,0
48043,"6: noncore","West South Central",9235,4003,4884,123,140,0,0,0,1,0,0,0,0,1
48045,"6: noncore","West South Central",1670,544,1008,72,1,5,0,0,0,0,0,0,0,0
48047,"6: noncore","West South Central",7221,6705,369,6,0,135,0,0,0,6,0,0,0,6
48049,"5: micropolitan","West South Central",37833,7831,27799,1629,150,186,0,0,0,0,0,0,0,0
48051,"4: small metro","West South Central",17293,3408,11443,2119,34,69,0,0,0,1,0,0,0,1
48053,"6: noncore","West South Central",44144,9412,32974,1037,335,137,0,0,0,0,0,0,0,0
48055,"2: large fringe metro","West South Central",39347,19320,16724,2785,235,107,0,0,0,1,0,0,0,1
48057,"5: micropolitan","West South Central",21666,10349,9546,624,15,786,0,0,0,0,0,0,0,0
48059,"4: small metro","West South Central",13532,1230,11798,230,7,102,0,0,1,0,0,0,0,1
48061,"3: medium metro","West South Central",417947,370071,42131,2386,946,2749,0,0,0,4,0,0,1,5
48063,"6: noncore","West South Central",12516,2875,7156,2182,14,43,0,0,0,0,0,0,0,0
48065,"3: medium metro","West South Central",6068,580,5264,65,39,32,0,0,1,0,0,0,0,1
48067,"6: noncore","West South Central",30328,1246,23238,5239,106,152,0,0,1,0,0,0,0,1
48069,"6: noncore","West South Central",7948,4932,2768,45,25,33,0,0,0,0,0,0,0,0
48071,"2: large fringe metro","West South Central",37251,7772,25470,2957,86,499,1,0,1,0,0,0,0,2
48073,"5: micropolitan","West South Central",51167,11204,31518,7459,90,246,1,0,0,1,0,0,0,2
48075,"6: noncore","West South Central",7059,1447,4542,680,69,282,0,0,0,0,0,0,0,0
48077,"4: small metro","West South Central",10479,564,9530,75,143,41,0,0,0,0,0,0,0,0
48079,"6: noncore","West South Central",2993,1683,1148,118,5,1,0,0,0,0,0,0,0,0
48081,"6: noncore","West South Central",3238,676,2504,25,28,4,0,0,0,0,0,0,0,0
48083,"6: noncore","West South Central",8536,1475,6666,202,69,70,0,0,0,0,0,0,0,0
48085,"1: large central metro","West South Central",862215,129437,523843,77771,3801,108443,2,0,3,0,0,0,1,6
48087,"6: noncore","West South Central",3058,960,1898,106,62,6,0,0,0,0,0,0,0,0
48089,"6: noncore","West South Central",20757,5780,12068,2831,111,38,0,0,1,0,0,0,0,1
48091,"2: large fringe metro","West South Central",119632,31432,82977,2355,503,1054,0,0,2,2,0,0,0,4
48093,"6: noncore","West South Central",13623,3659,9694,57,25,45,0,0,0,0,0,0,0,0
48095,"6: noncore","West South Central",4086,2265,1749,21,0,32,0,0,0,2,0,0,0,2
48097,"5: micropolitan","West South Central",38761,6565,29869,940,450,324,0,0,2,0,0,0,0,2
48099,"3: medium metro","West South Central",76128,13286,45785,11535,570,2262,0,0,2,0,0,0,0,2
48101,"6: noncore","West South Central",1510,424,904,158,21,0,0,0,0,0,0,0,0,0
48103,"6: noncore","West South Central",4730,2838,1687,165,57,0,0,0,0,0,0,0,0,0
48105,"6: noncore","West South Central",3699,2286,1358,10,0,0,0,0,0,0,0,0,0,0
48107,"3: medium metro","West South Central",6007,3235,2481,233,0,26,0,0,0,0,0,0,0,0
48109,"6: noncore","West South Central",2296,1799,440,9,11,3,0,0,0,1,0,0,0,1
48111,"6: noncore","West South Central",7014,2970,3699,88,120,68,0,0,0,0,0,0,1,1
48113,"1: large central metro","West South Central",2485003,969793,782992,550380,8516,141493,27,2,28,25,1,0,2,85
48115,"5: micropolitan","West South Central",13542,7408,5116,784,288,113,0,0,0,0,0,0,0,0
48117,"5: micropolitan","West South Central",19245,13440,5353,193,169,59,0,0,0,0,0,0,0,0
48119,"6: noncore","West South Central",5223,357,4243,454,23,39,0,0,0,0,0,0,0,0
48121,"2: large fringe metro","West South Central",731851,137951,454545,65397,3052,54289,0,0,6,2,0,0,0,8
48123,"6: noncore","West South Central",20540,6911,11571,2062,29,18,0,0,0,0,0,0,0,0
48125,"6: noncore","West South Central",2281,602,1525,139,4,1,0,0,0,0,0,0,0,0
48127,"6: noncore","West South Central",10682,9160,1465,49,5,23,0,0,0,2,0,0,0,2
48129,"6: noncore","West South Central",3588,362,2959,203,27,17,0,0,0,0,0,0,0,0
48131,"6: noncore","West South Central",11577,10250,1159,99,64,43,0,0,0,0,0,0,0,0
48133,"6: noncore","West South Central",18328,2712,14707,520,40,66,0,0,1,1,0,0,0,2
48135,"4: small metro","West South Central",149557,84533,55290,6352,730,1264,0,0,5,2,0,0,0,7
48137,"6: noncore","West South Central",1906,972,930,3,1,0,0,0,0,0,0,0,0,0
48139,"2: large fringe metro","West South Central",157058,38824,100289,14518,1657,996,1,0,1,3,0,0,0,5
48141,"3: medium metro","West South Central",831095,675674,110881,29361,5185,10508,2,0,1,11,0,0,3,17
48143,"5: micropolitan","West South Central",40039,7975,30523,585,233,271,0,0,1,1,0,0,0,2
48145,"3: medium metro","West South Central",17410,3850,9021,4313,20,51,0,0,0,0,0,0,0,0
48147,"6: noncore","West South Central",33748,3474,26898,2296,100,204,0,0,3,1,0,0,0,4
48149,"6: noncore","West South Central",24849,4877,18043,1797,3,36,0,0,0,0,0,0,0,0
48151,"6: noncore","West South Central",3858,1197,2487,136,5,26,0,0,0,0,0,0,0,0
48153,"6: noncore","West South Central",6178,3446,2469,181,5,5,0,0,0,0,0,0,0,0
48155,"6: noncore","West South Central",1197,139,1012,35,0,11,0,0,0,0,0,0,0,0
48157,"2: large fringe metro","West South Central",658331,158162,231705,137227,1501,121250,6,1,6,2,0,0,0,15
48159,"6: noncore","West South Central",10599,1415,8462,536,54,16,0,0,0,0,0,0,0,0
48161,"6: noncore","West South Central",19586,2829,13272,3174,182,54,0,0,0,0,0,0,0,0
48163,"6: noncore","West South Central",18168,14184,3084,760,11,81,0,0,0,0,0,0,0,0
48165,"6: noncore","West South Central",18916,7412,10893,349,80,154,0,0,0,0,0,0,0,0
48167,"2: large fringe metro","West South Central",308163,72332,179352,41017,1107,10273,1,0,7,7,0,0,0,15
48169,"6: noncore","West South Central",6410,3590,2501,318,48,14,0,0,0,0,0,0,0,0
48171,"5: micropolitan","West South Central",25398,5426,19487,86,88,49,0,0,1,0,0,0,0,1
48173,"5: micropolitan","West South Central",1180,402,778,0,0,0,0,0,0,0,0,0,0,0
48175,"4: small metro","West South Central",7410,2632,4338,416,0,15,0,0,0,0,0,0,0,0
48177,"6: noncore","West South Central",20172,9901,8723,1352,59,19,0,0,0,1,0,0,0,1
48179,"5: micropolitan","West South Central",22983,6068,15144,1093,294,130,0,0,0,0,0,0,0,0
48181,"4: small metro","West South Central",122780,15071,94631,7325,1583,1426,1,0,2,0,0,0,0,3
48183,"4: small metro","West South Central",123178,21824,72986,24814,523,1955,0,0,8,2,0,0,0,10
48185,"6: noncore","West South Central",26961,6105,16060,4304,331,22,0,0,0,0,0,0,0,0
48187,"2: large fringe metro","West South Central",143460,52644,75400,10305,558,2380,0,0,2,0,0,0,0,2
48189,"5: micropolitan","West South Central",35504,20563,12564,1742,245,153,0,0,0,0,0,0,0,0
48191,"6: noncore","West South Central",3203,1092,1847,239,1,10,0,0,0,0,0,0,0,0
48193,"6: noncore","West South Central",8266,924,7138,84,32,22,0,0,1,0,0,0,0,1
48195,"6: noncore","West South Central",5559,2515,2986,7,21,20,0,0,0,0,0,0,0,0
48197,"6: noncore","West South Central",3992,813,2788,355,0,9,0,0,0,0,0,0,0,0
48199,"3: medium metro","West South Central",55375,2872,48272,3216,188,361,0,0,0,0,0,0,0,0
48201,"1: large central metro","West South Central",4356362,1810720,1379900,821686,19522,289391,68,5,37,38,1,0,9,158
48203,"5: micropolitan","West South Central",66417,8050,42640,14389,235,349,1,0,0,0,0,0,0,1
48205,"6: noncore","West South Central",6121,1564,3895,516,3,8,0,0,0,0,0,0,0,0
48207,"6: noncore","West South Central",5853,1474,4016,191,20,57,0,0,0,0,0,0,0,0
48209,"2: large fringe metro","West South Central",177562,65150,100577,6265,704,2734,1,0,2,1,0,0,0,4
48211,"6: noncore","West South Central",4115,1358,2635,43,19,13,0,0,0,0,0,0,0,0
48213,"5: micropolitan","West South Central",79016,9218,62804,5376,491,529,0,1,1,1,0,0,0,3
48215,"3: medium metro","West South Central",819217,745749,59657,5080,2459,8644,1,0,0,21,0,0,1,23
48217,"6: noncore","West South Central",34923,6794,25155,2523,195,148,0,0,0,0,0,0,0,0
48219,"5: micropolitan","West South Central",23322,10709,11293,821,252,90,0,0,0,2,0,0,0,2
48221,"2: large fringe metro","West South Central",53171,6040,45494,435,433,333,0,0,1,0,0,0,0,1
